date,open,high,low,close,adjclose,volume,signal,action,position,shares_held,entry_price,cash,portfolio_value,cummax,drawdown,daily_returns
2022-04-21,448.54,450.01,437.1,438.06,415.66,85417300,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-04-22,436.91,438.08,425.44,426.04,404.25,132471800,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-04-25,423.67,428.69,418.84,428.51,406.6,119647700,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-04-26,425.83,426.04,416.07,416.1,394.82,103996300,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-04-27,417.24,422.92,415.01,417.27,395.93,122030000,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-04-28,422.29,429.64,417.6,427.81,405.93,105449100,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-04-29,423.59,425.87,411.21,412.0,390.93,145491100,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-02,412.07,415.92,405.02,414.48,393.28,158312500,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-03,415.01,418.93,413.36,416.38,395.09,100028200,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-04,417.08,429.66,413.71,429.06,407.12,144247900,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-05,424.55,425.0,409.44,413.81,392.65,172929100,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-06,411.1,414.8,405.73,411.34,390.3,151770800,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-09,405.1,406.41,396.5,398.17,377.81,155586100,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-10,404.49,406.08,394.82,399.09,378.68,132497200,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-11,398.07,404.04,391.96,392.75,372.66,142361000,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-12,389.37,395.8,385.15,392.34,372.27,125090800,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-13,396.71,403.18,395.61,401.72,381.18,104174400,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-16,399.98,403.97,397.6,400.09,379.63,78622400,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-17,406.53,408.57,402.58,408.32,387.44,83029700,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-18,403.5,403.8,390.55,391.86,371.82,117674500,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-19,388.62,394.14,387.11,389.46,369.54,98510700,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-20,393.25,397.03,380.54,389.63,369.7,131432200,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-23,392.83,397.73,390.38,396.92,376.62,76414900,0,HOLD,0,0,,102109.63,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-24,392.56,395.15,386.96,393.89,373.75,91448800,1,BUY,1,259,393.89,92.1200000000099,102109.63,111720.68000000002,-8.602749285092084,0.0
2022-05-25,392.31,399.45,391.89,397.37,377.05,91472900,0,HOLD,1,259,,92.1200000000099,103010.95000000001,111720.68000000002,-7.795987278272929,0.008826983311956083
2022-05-26,398.67,407.04,398.45,405.31,384.58,82168300,0,HOLD,1,259,,92.1200000000099,105067.41,111720.68000000002,-5.955271665013154,0.019963508733780166
2022-05-27,407.91,415.38,407.7,415.26,394.02,84768700,0,HOLD,1,259,,92.1200000000099,107644.46,111720.68000000002,-3.648581444366446,0.024527586622721476
2022-05-31,413.55,416.46,410.03,412.93,391.81,95937000,0,HOLD,1,259,,92.1200000000099,107040.99,111720.68000000002,-4.18874106387467,-0.005606140808361193
2022-06-01,415.17,416.24,406.93,409.59,388.64,86585800,0,HOLD,1,259,,92.1200000000099,106175.93000000001,111720.68000000002,-4.963047127890748,-0.008081576973456572
2022-06-02,409.42,417.44,407.04,417.39,396.04,79609600,0,HOLD,1,259,,92.1200000000099,108196.13,111720.68000000002,-3.154787457434037,0.019026911278290592
2022-06-03,412.4,414.04,409.51,410.54,389.54,71874300,0,HOLD,1,259,,92.1200000000099,106421.98000000001,111720.68000000002,-4.742810373155633,-0.016397536584718875
2022-06-06,414.78,416.61,410.55,411.79,390.73,57508900,0,HOLD,1,259,,92.1200000000099,106745.73000000001,111720.68000000002,-4.453025169556801,0.0030421347169071744
2022-06-07,408.1,416.22,407.61,415.74,394.48,59272400,0,HOLD,1,259,,92.1200000000099,107768.78000000001,111720.68000000002,-3.5373039261844883,0.009583989916973845
2022-06-08,413.93,415.82,410.38,411.22,390.19,64350000,0,HOLD,1,259,,92.1200000000099,106598.10000000002,111720.68000000002,-4.5851672223978595,-0.010862886264463523
2022-06-09,409.34,411.74,401.44,401.44,380.91,86289800,0,HOLD,1,259,,92.1200000000099,104065.08000000002,111720.68000000002,-6.852446655355127,-0.023762337227399066
2022-06-10,394.88,395.78,389.75,389.8,369.86,132893900,0,HOLD,1,259,,92.1200000000099,101050.32,111720.68000000002,-9.550926471267463,-0.0289699484207383
2022-06-13,379.85,381.81,373.3,375.0,355.82,170004900,-1,SELL,0,0,,97217.12000000001,97217.12000000001,111720.68000000002,-12.981983281877636,-0.03793357606388581
2022-06-14,376.85,377.94,370.59,373.87,354.75,104011800,0,HOLD,0,0,,97217.12000000001,97217.12000000001,111720.68000000002,-12.981983281877636,0.0
2022-06-15,377.36,383.9,372.12,379.2,359.81,125666800,0,HOLD,0,0,,97217.12000000001,97217.12000000001,111720.68000000002,-12.981983281877636,0.0
2022-06-16,370.51,370.94,364.08,366.65,347.9,134473300,0,HOLD,0,0,,97217.12000000001,97217.12000000001,111720.68000000002,-12.981983281877636,0.0
2022-06-17,365.51,369.38,362.17,365.86,348.65,111113900,0,HOLD,0,0,,97217.12000000001,97217.12000000001,111720.68000000002,-12.981983281877636,0.0
2022-06-21,371.89,376.53,371.81,375.07,357.43,76811900,0,HOLD,0,0,,97217.12000000001,97217.12000000001,111720.68000000002,-12.981983281877636,0.0
2022-06-22,370.62,378.72,370.18,374.39,356.78,90059400,0,HOLD,0,0,,97217.12000000001,97217.12000000001,111720.68000000002,-12.981983281877636,0.0
2022-06-23,376.64,378.83,372.89,378.06,360.27,79292100,0,HOLD,0,0,,97217.12000000001,97217.12000000001,111720.68000000002,-12.981983281877636,0.0
2022-06-24,381.4,390.09,381.37,390.08,371.73,98050300,0,HOLD,0,0,,97217.12000000001,97217.12000000001,111720.68000000002,-12.981983281877636,0.0
2022-06-27,391.05,391.36,387.44,388.59,370.31,66009600,1,BUY,1,250,388.59,69.6200000000099,97217.12000000001,111720.68000000002,-12.981983281877636,0.0
2022-06-28,390.23,393.16,380.53,380.65,362.74,86548900,0,HOLD,1,250,,69.6200000000099,95232.12000000001,111720.68000000002,-14.758735804329163,-0.020418214405034885
2022-06-29,381.23,382.27,378.42,380.34,362.45,65676000,0,HOLD,1,250,,69.6200000000099,95154.62000000001,111720.68000000002,-14.828105235306488,-0.0008138010578783161
2022-06-30,376.24,380.66,372.56,377.25,359.5,112508300,0,HOLD,1,250,,69.6200000000099,94382.12000000001,111720.68000000002,-15.519561821499842,-0.008118365666322847
2022-07-01,376.56,381.7,373.8,381.24,363.31,74839700,0,HOLD,1,250,,69.6200000000099,95379.62000000001,111720.68000000002,-14.62671011311425,0.010568739078969713
2022-07-05,375.88,381.98,372.9,381.96,363.99,81438000,0,HOLD,1,250,,69.6200000000099,95559.62000000001,111720.68000000002,-14.465594015360459,0.001887195608453851
2022-07-06,382.11,385.87,379.6,383.25,365.22,70426200,0,HOLD,1,250,,69.6200000000099,95882.12000000001,111720.68000000002,-14.176927673551583,0.0033748564508733203
2022-07-07,385.12,389.83,383.27,388.99,370.69,64525900,0,HOLD,1,250,,69.6200000000099,97317.12000000001,111720.68000000002,-12.892474338681085,0.014966294028542437
2022-07-08,387.27,390.64,385.66,388.67,370.39,72397800,0,HOLD,1,250,,69.6200000000099,97237.12000000001,111720.68000000002,-12.964081493238325,-0.0008220547422693736
2022-07-11,385.85,386.87,383.5,384.23,366.15,58366900,0,HOLD,1,250,,69.6200000000099,96127.12000000001,111720.68000000002,-13.957630762720036,-0.011415393627454251
2022-07-12,383.65,386.16,378.99,380.83,362.91,62219200,0,HOLD,1,250,,69.6200000000099,95277.12000000001,111720.68000000002,-14.718456779890715,-0.00884245777882453
2022-07-13,375.1,381.92,374.66,378.83,361.01,84224600,0,HOLD,1,250,,69.6200000000099,94777.12000000001,111720.68000000002,-15.166001495873466,-0.005247849641131008
2022-07-14,373.61,379.05,371.04,377.91,360.13,89704800,0,HOLD,1,250,,69.6200000000099,94547.12000000001,111720.68000000002,-15.371872065225533,-0.0024267460332197954
2022-07-15,382.55,385.25,380.54,385.13,367.01,79060400,0,HOLD,1,250,,69.6200000000099,96352.12000000001,111720.68000000002,-13.756235640527795,0.01909100985836476
2022-07-18,388.38,389.09,380.66,381.95,363.98,63203600,0,HOLD,1,250,,69.6200000000099,95557.12000000001,111720.68000000002,-14.467831738940372,-0.008250986070674982
2022-07-19,386.08,392.87,385.39,392.27,373.82,78506000,0,HOLD,1,250,,69.6200000000099,98137.12000000001,111720.68000000002,-12.158501004469368,0.026999557960725395
2022-07-20,392.47,396.26,391.03,394.77,376.2,71843800,0,HOLD,1,250,,69.6200000000099,98762.12000000001,111720.68000000002,-11.599070109490928,0.006368640123125768
2022-07-21,394.16,398.84,391.63,398.79,380.03,64903900,0,HOLD,1,250,,69.6200000000099,99767.12000000001,111720.68000000002,-10.699505230365595,0.010175966251028123
2022-07-22,398.92,400.18,392.75,395.09,376.5,72197300,0,HOLD,1,250,,69.6200000000099,98842.12000000001,111720.68000000002,-11.52746295493369,-0.009271591682710745
2022-07-25,395.75,396.47,393.21,395.57,376.96,53631500,0,HOLD,1,250,,69.6200000000099,98962.12000000001,111720.68000000002,-11.420052223097828,0.0012140573269776578
2022-07-26,393.84,394.06,389.95,390.89,372.5,52946400,0,HOLD,1,250,,69.6200000000099,97792.12000000001,111720.68000000002,-12.467306858497468,-0.011822705495799779
2022-07-27,394.36,402.88,394.05,401.04,382.17,82342100,0,HOLD,1,250,,69.6200000000099,100329.62000000001,111720.68000000002,-10.196017424884998,0.02594789846053036
2022-07-28,401.89,406.8,398.15,406.07,386.97,73966600,0,HOLD,1,250,,69.6200000000099,101587.12000000001,111720.68000000002,-9.070442464188377,0.012533686462681715
2022-07-29,407.58,413.03,406.77,411.99,392.61,87003700,0,HOLD,1,250,,69.6200000000099,103067.12000000001,111720.68000000002,-7.745710104879429,0.01456877604168727
2022-08-01,409.15,413.41,408.4,410.77,391.45,69997500,0,HOLD,1,250,,69.6200000000099,102762.12000000001,111720.68000000002,-8.018712381628907,-0.0029592366605373233
2022-08-02,409.12,413.0,406.82,408.06,388.86,63435400,0,HOLD,1,250,,69.6200000000099,102084.62000000001,111720.68000000002,-8.625135471785537,-0.006592896292914152
2022-08-03,410.3,415.68,410.0,414.45,394.95,67820600,0,HOLD,1,250,,69.6200000000099,103682.12000000001,111720.68000000002,-7.195230104220643,0.015648782353306467
2022-08-04,414.37,415.09,412.44,414.17,394.69,45656600,0,HOLD,1,250,,69.6200000000099,103612.12000000001,111720.68000000002,-7.257886364458228,-0.0006751405160311252
2022-08-05,409.66,414.15,409.6,413.47,394.02,56814900,0,HOLD,1,250,,69.6200000000099,103437.12000000001,111720.68000000002,-7.414527015052191,-0.001688991596735967
2022-08-08,415.25,417.62,411.83,412.99,393.56,53886100,0,HOLD,1,250,,69.6200000000099,103317.12000000001,111720.68000000002,-7.521937746888052,-0.001160125107891652
2022-08-09,412.22,412.75,410.22,411.35,392.0,44931800,0,HOLD,1,250,,69.6200000000099,102907.12000000001,111720.68000000002,-7.888924413993909,-0.003968364584688411
2022-08-10,418.78,420.14,416.72,419.99,400.23,68665700,0,HOLD,1,250,,69.6200000000099,105067.12000000001,111720.68000000002,-5.955531240948418,0.020989801288773702
2022-08-11,422.99,424.95,419.21,419.99,400.23,59489700,0,HOLD,1,250,,69.6200000000099,105067.12000000001,111720.68000000002,-5.955531240948418,0.0
2022-08-12,422.03,427.21,421.03,427.1,407.01,61694500,0,HOLD,1,250,,69.6200000000099,106844.62000000001,111720.68000000002,-4.364509775629733,0.016917756953840568
2022-08-15,424.77,429.41,424.71,428.86,408.69,54048300,0,HOLD,1,250,,69.6200000000099,107284.62000000001,111720.68000000002,-3.97067042556491,0.004118129672790349
2022-08-16,427.73,431.73,426.88,429.7,409.49,59289000,0,HOLD,1,250,,69.6200000000099,107494.62000000001,111720.68000000002,-3.7827016448521538,0.0019574101115331644
2022-08-17,425.91,429.5,424.54,426.65,406.58,63563400,0,HOLD,1,250,,69.6200000000099,106732.12000000001,111720.68000000002,-4.465207336725852,-0.007093378254651284
2022-08-18,426.86,428.61,425.5,427.89,407.76,49023200,0,HOLD,1,250,,69.6200000000099,107042.12000000001,111720.68000000002,-4.187729612816545,0.0029044677459793
2022-08-19,424.98,425.26,421.22,422.14,402.28,68016900,0,HOLD,1,250,,69.6200000000099,105604.62000000001,111720.68000000002,-5.474420671266959,-0.013429293067065529
2022-08-22,417.05,417.23,412.4,413.35,393.9,77695600,-1,SELL,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,-0.02080874870815308
2022-08-23,412.9,415.42,411.77,412.35,392.95,49105200,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-08-24,412.11,415.11,411.39,413.67,394.21,49177800,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-08-25,415.24,419.56,414.09,419.51,399.77,50942300,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-08-26,419.39,419.96,405.25,405.31,386.24,103087000,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-08-29,402.2,405.84,401.2,402.63,383.69,65370800,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-08-30,403.85,404.1,396.0,398.21,379.48,85652400,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-08-31,399.93,401.24,395.04,395.18,376.59,76029700,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-01,392.89,396.78,390.04,396.42,377.77,78740100,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-02,400.28,401.56,390.33,392.24,373.79,99632100,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-06,393.13,394.12,388.42,390.76,372.38,76637400,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-07,390.43,398.59,390.2,397.78,379.07,70964200,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-08,395.39,400.86,394.12,400.38,381.54,80821700,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-09,402.74,407.51,402.46,406.6,387.47,76706900,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-12,408.78,411.73,408.46,410.97,391.64,69256300,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-13,401.83,403.1,391.92,393.1,374.61,122947100,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-14,394.47,396.2,391.12,394.6,376.04,85023700,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-15,392.96,395.96,388.78,390.12,371.77,87633800,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-16,384.14,386.25,382.11,385.56,368.93,103084800,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-19,382.26,388.55,382.18,388.55,371.79,73278500,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-20,385.06,386.12,381.2,384.09,367.52,77274900,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-21,386.11,389.31,377.38,377.39,361.11,106746600,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-22,376.58,378.3,373.44,374.22,358.08,89472600,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-23,370.58,370.62,363.29,367.95,352.08,122346900,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-26,366.41,370.21,363.03,364.31,348.6,92581200,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-27,368.02,370.4,360.87,363.38,347.71,108294100,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-28,364.38,372.3,362.6,370.53,354.55,110802200,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-29,366.81,367.11,359.7,362.79,347.14,112952300,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-09-30,361.8,365.91,357.04,357.18,341.78,153711200,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-10-03,361.08,368.55,359.21,366.61,350.8,89756500,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-10-04,372.4,378.0,366.57,377.97,361.67,103602800,0,HOLD,0,0,,103407.12000000001,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-10-05,373.39,379.46,370.95,377.09,360.83,88065700,1,BUY,1,274,377.09,84.46000000002095,103407.12000000001,111720.68000000002,-7.441379698011157,0.0
2022-10-06,375.62,378.72,372.68,373.2,357.1,82333500,0,HOLD,1,274,,84.46000000002095,102341.26000000002,111720.68000000002,-8.395419719965897,-0.01030741403493285
2022-10-07,368.97,373.29,360.94,362.79,347.14,107789500,0,HOLD,1,274,,84.46000000002095,99488.92000000003,111720.68000000002,-10.948519110338385,-0.027870870458307828
2022-10-10,363.96,364.21,357.67,360.02,344.49,76042800,0,HOLD,1,274,,84.46000000002095,98729.94000000002,111720.68000000002,-11.627874087411572,-0.007628789215924803
2022-10-11,358.24,363.03,355.71,357.74,342.31,92482800,-1,SELL,0,0,,98105.22000000003,98105.22000000003,111720.68000000002,-12.18705435734905,-0.006327563857528751
2022-10-12,358.17,359.82,356.3,356.56,341.18,76991800,0,HOLD,0,0,,98105.22000000003,98105.22000000003,111720.68000000002,-12.18705435734905,0.0
2022-10-13,349.21,367.51,348.11,365.97,350.19,147254500,1,BUY,1,268,365.97,25.260000000023865,98105.22000000003,111720.68000000002,-12.18705435734905,0.0
2022-10-14,368.55,370.26,356.96,357.63,342.21,123737000,0,HOLD,1,268,,25.260000000023865,95870.10000000002,111720.68000000002,-14.187686648523801,-0.02278288555899477
2022-10-17,364.01,367.98,357.28,366.82,351.0,93168200,0,HOLD,1,268,,25.260000000023865,98333.02000000002,111720.68000000002,-11.983152984747319,0.025690178689706133
2022-10-18,375.13,375.45,367.52,371.13,355.12,97162900,0,HOLD,1,268,,25.260000000023865,99488.10000000002,111720.68000000002,-10.949253083672602,0.011746613701074216
2022-10-19,368.99,371.85,365.55,368.5,352.61,79746900,0,HOLD,1,268,,25.260000000023865,98783.26000000002,111720.68000000002,-11.580147918899165,-0.00708466640733918
2022-10-20,368.03,372.67,364.61,365.41,349.65,88283100,0,HOLD,1,268,,25.260000000023865,97955.14000000003,111720.68000000002,-12.321389379298434,-0.008383201769206594
2022-10-21,365.12,374.8,363.54,374.29,358.15,131038400,0,HOLD,1,268,,25.260000000023865,100334.98000000003,111720.68000000002,-10.19121974552965,0.02429520288572906
2022-10-24,375.89,380.06,373.11,378.87,362.53,85436900,0,HOLD,1,268,,25.260000000023865,101562.42000000003,111720.68000000002,-9.09255117315791,0.012233420488049207
2022-10-25,378.79,385.25,378.67,384.92,368.32,78846300,0,HOLD,1,268,,25.260000000023865,103183.82000000002,111720.68000000002,-7.641253168169043,0.015964566421319937
2022-10-26,381.62,387.58,381.35,382.02,365.54,104087300,0,HOLD,1,268,,25.260000000023865,102406.62000000002,111720.68000000002,-8.336916674692633,-0.007532188670665629
2022-10-27,383.07,385.0,379.33,379.98,363.59,81971800,0,HOLD,1,268,,25.260000000023865,101859.90000000002,111720.68000000002,-8.826279968936813,-0.005338717360264367
2022-10-28,379.87,389.52,379.68,389.02,372.24,100302000,0,HOLD,1,268,,25.260000000023865,104282.62000000002,111720.68000000002,-6.657728900325344,0.023784826020838423
2022-10-31,386.44,388.4,385.26,386.21,369.55,96631300,0,HOLD,1,268,,25.260000000023865,103529.54000000002,111720.68000000002,-7.331802849749929,-0.0072215293401719505
2022-11-01,390.14,390.39,383.29,384.52,367.94,85407600,0,HOLD,1,268,,25.260000000023865,103076.62000000002,111720.68000000002,-7.737206755275743,-0.004374790035771459
2022-11-02,383.9,388.63,374.76,374.87,358.7,126990400,0,HOLD,1,268,,25.260000000023865,100490.42000000003,111720.68000000002,-10.05208704422493,-0.02509007377230643
2022-11-03,371.47,374.2,368.79,371.01,355.01,87100100,0,HOLD,1,268,,25.260000000023865,99455.94000000002,111720.68000000002,-10.978039159804617,-0.010294314622229739
2022-11-04,377.0,378.87,370.0,376.35,360.12,103505200,0,HOLD,1,268,,25.260000000023865,100887.06000000003,111720.68000000002,-9.697058771930132,0.014389487445395588
2022-11-07,377.71,380.57,375.53,379.95,363.56,68286900,0,HOLD,1,268,,25.260000000023865,101851.86000000002,111720.68000000002,-8.833476487969824,0.009563168953481194
2022-11-08,381.11,385.12,377.72,382.0,365.52,84641100,0,HOLD,1,268,,25.260000000023865,102401.26000000002,111720.68000000002,-8.341714354047967,0.005394108659380503
2022-11-09,379.93,381.14,373.61,374.13,357.99,78495500,0,HOLD,1,268,,25.260000000023865,100292.10000000002,111720.68000000002,-10.229601180372336,-0.020597012185201602
2022-11-10,388.05,395.04,385.64,394.69,377.67,141455800,0,HOLD,1,268,,25.260000000023865,105802.18000000002,111720.68000000002,-5.297586803087842,0.05494031932724508
2022-11-11,395.59,399.35,393.61,398.51,381.32,93839900,0,HOLD,1,268,,25.260000000023865,106825.94000000002,111720.68000000002,-4.381230046218842,0.009676171133713884
2022-11-14,396.66,400.18,394.83,395.12,378.08,71903500,0,HOLD,1,268,,25.260000000023865,105917.42000000003,111720.68000000002,-5.1944366969481335,-0.00850467592421833
2022-11-15,401.15,402.31,394.49,398.49,381.3,93194500,0,HOLD,1,268,,25.260000000023865,106820.58000000003,111720.68000000002,-4.386027725574165,0.008527020390036055
2022-11-16,396.78,397.78,394.79,395.45,378.39,68508500,0,HOLD,1,268,,25.260000000023865,106005.86000000002,111720.68000000002,-5.1152749875851145,-0.007626994723301639
2022-11-17,390.46,394.95,390.14,394.24,377.24,74496300,0,HOLD,1,268,,25.260000000023865,105681.58000000003,111720.68000000002,-5.405534588582875,-0.003059076168053232
2022-11-18,397.74,397.81,393.04,396.03,378.95,92922500,0,HOLD,1,268,,25.260000000023865,106161.30000000002,111720.68000000002,-4.976142286280394,0.0045392962520052205
2022-11-21,394.64,395.82,392.66,394.59,377.57,51243200,0,HOLD,1,268,,25.260000000023865,105775.38000000002,111720.68000000002,-5.321575199864521,-0.0036352230049933043
2022-11-22,396.63,400.07,395.15,399.9,382.65,60429000,0,HOLD,1,268,,25.260000000023865,107198.46000000002,111720.68000000002,-4.047791331023047,0.013453792366427741
2022-11-23,399.55,402.93,399.31,402.42,385.06,68261600,0,HOLD,1,268,,25.260000000023865,107873.82000000002,111720.68000000002,-3.4432837322508236,0.0063000905050314415
2022-11-25,401.83,402.91,401.54,402.33,384.98,30545400,0,HOLD,1,268,,25.260000000023865,107849.70000000003,111720.68000000002,-3.4648732893498275,-0.0002235945663182637
2022-11-28,399.09,400.81,395.11,395.91,378.83,67881600,0,HOLD,1,268,,25.260000000023865,106129.14000000003,111720.68000000002,-5.004928362412396,-0.01595331280476442
2022-11-29,396.05,397.3,393.3,395.23,378.18,52310000,0,HOLD,1,268,,25.260000000023865,105946.90000000002,111720.68000000002,-5.168049460493794,-0.001717153271947769
2022-11-30,395.49,407.68,393.48,407.68,390.1,144566700,0,HOLD,1,268,,25.260000000023865,109283.50000000003,111720.68000000002,-2.1814940617976837,0.031493134768454834
2022-12-01,408.77,410.0,404.75,407.38,389.81,76398200,0,HOLD,1,268,,25.260000000023865,109203.10000000002,111720.68000000002,-2.2534592521277186,-0.0007357011808736269
2022-12-02,402.25,407.86,402.14,406.91,389.36,85342700,0,HOLD,1,268,,25.260000000023865,109077.14000000003,111720.68000000002,-2.366204716978086,-0.0011534471091021459
2022-12-05,403.95,404.93,398.17,399.59,382.36,77289800,0,HOLD,1,268,,25.260000000023865,107115.38000000002,111720.68000000002,-4.122155361030744,-0.017985070015587246
2022-12-06,399.42,399.99,391.64,393.83,376.84,77972200,-1,SELL,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,-0.014411375845373442
2022-12-07,392.94,395.64,391.97,393.16,376.2,65927900,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
2022-12-08,395.14,397.36,393.27,396.24,379.15,60737900,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
2022-12-09,394.94,397.62,393.15,393.28,376.32,81447700,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
2022-12-12,394.11,398.95,393.41,398.95,381.74,75405800,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
2022-12-13,410.22,410.49,399.07,401.97,384.63,123782500,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
2022-12-14,401.61,405.5,396.31,399.4,382.17,108111300,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
2022-12-15,394.3,395.25,387.89,389.63,372.83,117705900,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
2022-12-16,385.18,386.58,381.04,383.27,368.42,119858000,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
2022-12-19,383.47,383.82,378.28,380.02,365.3,79878100,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
2022-12-20,379.23,382.23,377.85,380.54,365.8,74427200,0,HOLD,0,0,,105571.70000000003,105571.70000000003,111720.68000000002,-5.503887015367249,0.0
